ds,yhat,yhat_lower,yhat_upper,actual
2015-02-01,746928.5622183337,611396.658526428,878273.0678194929,815294.475951
2015-02-02,537272.8340555675,416783.3609434234,669857.8048659338,538301.886974
2015-02-03,497421.7354737629,371875.53638609743,629587.6587222161,475249.842928
2015-02-04,512532.04235183925,389151.96825354337,635710.8886522895,451923.147059
2015-02-05,425921.1072716876,294587.29419518105,544720.1554078535,407491.967944
2015-02-06,500101.31152793067,365690.0286986907,631006.2486207347,437147.54517
2015-02-07,688590.6077095686,562005.0720488335,815085.2136436622,599911.594879
2015-02-08,737026.8131449482,606543.7546792186,873093.4404613092,622994.231951
2015-02-09,525269.9961599144,392996.9376492172,655327.2361568249,458002.152043
2015-02-10,471726.7499263745,344176.0801456195,608093.9493644651,400825.9849177
2015-02-11,492116.01868234866,361469.9049904686,623104.2662310496,400115.3330245
2015-02-12,405922.88304130733,275948.7440649986,534224.1282926339,384963.142969
2015-02-13,481121.3843070943,354975.90718586056,612688.0129574703,493265.468013
2015-02-14,670734.6881585742,544526.1013810612,802607.2103641946,562855.068099
2015-02-15,720965.9118678069,599667.0953764485,848235.1489469687,434886.671834
2015-02-16,563228.8594893441,428803.7951239992,681952.348196921,420740.903983
2015-02-17,519749.8852816982,372546.22621451895,636505.3226082548,483088.13409300003
2015-02-18,489404.3710959384,354578.33672817465,620046.9385994673,497499.057967
2015-02-19,401073.87584154843,271590.8211250343,516999.25152211665,436360.905914
2015-02-20,475826.24631151906,337578.2972019975,607895.1127769448,483681.015026
2015-02-21,670134.6140754762,535039.7073000896,799243.0645734288,572753.075038
2015-02-22,725215.7534156775,602073.3630225633,861695.750138687,691339.067796
2015-02-23,517636.78303677,392042.4522763447,646820.901275015,443349.890841
2015-02-24,475332.2965343337,340172.4215007129,610039.2123246283,407890.277971
2015-02-25,509461.4806798179,387988.6878952207,637275.1080396711,395774.954032
2015-02-26,422497.60909717274,294573.58661950374,559779.9910198333,354938.226975
2015-02-27,507259.47611854214,373954.90897697245,650234.770881654,436488.424914
2015-02-28,704898.7910259599,575822.6544055364,845251.2931878908,635263.400075
2015-03-01,762704.5602195517,638782.3356092504,883194.7883187376,820434.978924
2015-03-02,557432.1778188116,421218.74057472975,685517.9818415277,546037.787999
2015-03-03,519969.79927130893,390205.44020318065,646197.1318211575,492365.24083
2015-03-04,553437.7507385539,426398.3371369464,682687.5762382882,483330.548167
2015-03-05,469621.2377845912,328513.71176091244,598729.5522272993,428599.809059
2015-03-06,547292.9711435601,417224.9042526728,677447.2047614862,463723.974873
2015-03-07,743220.9699283169,613115.7925423979,871891.4060631844,657377.210913
2015-03-08,798618.6371520999,665460.1038627146,920297.6890696249,659563.411966
2015-03-09,591382.9369689679,468194.03599349904,726835.5895212294,480371.950086
2015-03-10,545974.0458511095,405167.44380567153,674743.5582809823,457881.7640763
2015-03-11,572691.5787881928,446135.8813625162,695524.9044474441,425617.727075
2015-03-12,484116.70741233893,351148.01612617605,605293.7313735496,382588.6690535
2015-03-13,555080.9224462436,411166.02598377754,683768.4079124656,434805.995204
2015-03-14,746147.4454150866,616374.5967445415,876887.0881487798,616609.760896
2015-03-15,796647.3734711425,668695.9892798763,932696.9372901326,662700.871933
2015-03-16,582227.875035607,440401.2725361946,707256.7689817672,466598.425914
2015-03-17,533999.2429106088,395912.4305872068,669375.7943732581,415359.51603
2015-03-18,559654.8222017884,421445.33567088883,687639.4793271254,398629.999994
2015-03-19,468074.01323751814,347129.4032962506,601556.1239563196,373324.3829895
2015-03-20,543623.3100200145,409945.72955814796,686104.2784852735,467687.945081
2015-03-21,732075.3556239279,604847.090329417,854606.8001182958,624099.228222
2015-03-22,780545.0507514231,654302.7063599897,904458.9646813781,646466.401887
2015-03-23,569020.9503909519,441049.6462244108,705798.2414400554,462664.2370045
2015-03-24,520332.8935272298,399342.11216953845,644517.5457928764,407369.722015
2015-03-25,546387.1714018063,411618.3059258841,662573.512351042,408258.189916
2015-03-26,460942.1605829609,326402.11711081583,590141.8969303947,367006.957001
2015-03-27,528876.1239993233,398942.6121387776,658395.7849081061,436906.608975
2015-03-28,718614.8826896137,587482.3313791191,844859.1775764173,589854.7040575
2015-03-29,768859.1635778309,643181.2977283242,902768.0902545748,641213.770163
2015-03-30,556649.7971657242,424979.7413736016,680515.4033417264,437878.834978
2015-03-31,509444.44975314377,374160.73025433347,631157.0504639875,443278.893073
2015-04-01,539519.901955555,406309.06645443355,668053.5512353695,557223.161038
2015-04-02,450319.6049113566,324260.2361635263,572624.2179023833,524588.902022
2015-04-03,490705.6018436062,359314.6767228646,613095.50925269,510296.785948
2015-04-04,718679.0014386286,589349.429359721,844478.7048261551,653894.195903
2015-04-05,771769.5756122468,645017.7890868377,894370.33541818,659669.577136
2015-04-06,567920.5942939521,436135.8869343229,701143.8589069583,519734.816963
2015-04-07,528230.5308908774,408875.54385005374,660980.5796556935,464788.21798
2015-04-08,549503.1952950143,410777.6154604573,681949.7263985293,461140.213006
2015-04-09,464387.0813944945,334484.5776324851,599447.6161574312,398718.315935
2015-04-10,542774.5334321156,404816.7631713302,669120.995671755,445869.298012
2015-04-11,736208.3635717933,607591.3612639171,868304.2315910928,610603.017074
2015-04-12,789553.4032637263,660748.4599043132,919731.1169912965,659939.024086
2015-04-13,580666.7671957375,445363.2063935178,715009.5483673393,453724.756048
2015-04-14,539346.7806693169,404145.2139814377,662457.7167913407,403623.396979
2015-04-15,571348.5068293685,444923.7679011102,692890.4720373923,438106.287965
2015-04-16,484903.1458355166,352244.55471294787,616146.2954033578,418643.193957
2015-04-17,558126.0140355786,428804.8402598532,685535.4031594588,456303.236748
2015-04-18,749454.5209178695,622307.7540030436,881296.6640644545,629155.66071
2015-04-19,800487.1398723992,675790.9630978982,936086.7179117922,684544.950159
2015-04-20,589777.0220284534,467040.09614587936,721858.4478397807,481694.770966
2015-04-21,542032.0324642718,411581.61820043926,669756.9272370841,426018.313035
2015-04-22,567224.4952250717,441214.23753762385,696090.0806577126,421108.210059
2015-04-23,478351.0169646216,349273.7878953554,603245.4889715886,392147.042002
2015-04-24,550026.0143508796,420192.0833707158,684148.8635883277,437625.507963
2015-04-25,739360.6546602566,601149.8606355037,872948.2929599565,588781.512939
2015-04-26,788690.1455345884,665104.5309523052,914054.0544651754,625901.000988
2015-04-27,574639.0421787278,449390.00333140383,699794.8994357247,425049.148087
2015-04-28,530089.7215676841,402500.21879265155,662154.4855690924,374839.1850745
2015-04-29,556377.7945037882,431375.74963810795,687386.3063508322,398724.330055
2015-04-30,468551.0132128399,342281.9702633003,599551.4779159145,432612.141938
2015-05-01,826139.2724155409,702554.5450183923,958994.1579679245,674509.400095
2015-05-02,730730.6608654477,593773.5884183502,855946.8897798543,711052.273896
2015-05-03,781186.115126746,643710.1289917098,914914.5814960961,742887.785029
2015-05-04,569082.5968204236,437254.40287779213,700810.2262649379,556245.147953
2015-05-05,526330.6147608673,399175.2197003149,665515.6950087274,509493.227021
2015-05-06,553029.072857765,409827.5515958846,682702.8694994474,504999.550962
2015-05-07,462084.39647588547,338404.2072356798,586904.8697704253,444082.309939
2015-05-08,538519.9270567369,410307.82219606644,663385.3482143013,481304.22297
2015-05-09,731281.3838881892,593849.9817486501,858426.1899573222,706705.4400759999
2015-05-10,784516.2992966919,659016.4199349149,919627.4273407869,558062.273048
2015-05-11,575191.5903404246,443835.3514281436,712983.4524105359,524864.051063
2015-05-12,535210.9879316418,401319.0985606557,668873.6181171079,452162.874045
2015-05-13,563094.3430689987,436796.77565962105,687562.1862233632,446915.639008
2015-05-14,477007.53475246567,345283.2463290807,611845.1518536834,395609.666087
2015-05-15,554579.7271984505,417942.48910527356,691404.917277868,483535.538107
2015-05-16,749278.2574889956,612508.7184851348,875700.2220169818,709798.552994
2015-05-17,804149.8234574401,675126.1478201132,930663.1113289556,798186.132143
2015-05-18,595942.2356607743,465435.8312393565,721748.4416994817,496595.01098
2015-05-19,550297.2120994991,421481.1855114101,684158.9020396107,446375.4880335
2015-05-20,582272.8457772912,454795.1965658176,702373.2001304491,466238.630977
2015-05-21,499851.907453052,367251.95374512934,629634.6426798296,417006.136035
2015-05-22,575325.5765943049,447529.2700163732,699631.6165834119,458727.917031
2015-05-23,769710.5352221021,643660.8030861435,899560.4518143681,658882.9229615
2015-05-24,786134.3567947681,657463.334872662,914866.2734106387,738068.426823
2015-05-25,615478.8816914749,490485.4014115969,754272.4484619197,534802.790004
2015-05-26,569797.1052018593,435761.5208703205,708982.9596630879,463132.406006
2015-05-27,597922.0082964264,463520.3212046822,727242.9084994667,481804.96096
2015-05-28,512257.4099865258,383406.655211113,646617.525779243,428506.881011
2015-05-29,593382.0636554095,463455.34053043264,733395.8970218953,560519.530038
2015-05-30,786306.2498335037,657658.3618959016,913455.1375322295,855728.291973
2015-05-31,839127.328055186,718737.2759609671,961751.3630799082,1023564.76704
2015-06-01,629176.555517298,495751.16914252326,761157.051552426,812081.2027655
2015-06-02,587003.7989127104,461801.3653225603,730008.4302210978,753430.6418917
2015-06-03,610497.5329063048,477719.8797109703,735939.9890658606,747929.452075
2015-06-04,520330.9959079444,391351.3592924059,655934.8048222166,608994.6461083
2015-06-05,597835.2585429834,469356.39232985105,726488.9170621536,657675.126037
2015-06-06,789958.0205364669,663932.7359804178,929918.5442741162,904437.271141
2015-06-07,842148.0476400952,712364.537429759,968052.5367612875,1070695.9178497
2015-06-08,629998.4202825279,505328.8649523192,765273.9809035248,696952.81204
2015-06-09,589259.1563150533,466886.95783490076,722976.4587125625,623725.1071692
2015-06-10,617829.2590960664,484690.78490963153,755766.3652616777,641435.3719983
2015-06-11,529609.5751743616,405394.91114666633,665627.205647134,510019.1489275
2015-06-12,603808.8326096365,474446.96245089424,734934.946573566,606616.000975
2015-06-13,796205.6286115269,656003.591357288,912948.5013178162,840727.775905
2015-06-14,848766.1590388714,724661.9944909716,979688.8020603277,967745.7218685
2015-06-15,638033.6265693988,506895.2472039201,779119.7006443386,666557.1317587
2015-06-16,595010.2340117232,462095.12102121906,732252.2496037252,672637.824072
2015-06-17,621678.4900251856,493490.01158425864,757510.7117397673,677171.157112
2015-06-18,536097.3758977735,400785.79832208704,669952.2539608501,556155.0391433
2015-06-19,610826.3662677023,473307.2386529819,740330.7619443574,659233.5706609
2015-06-20,803754.6225809474,669896.3938800539,927871.3231262113,936951.654373
2015-06-21,856818.1284834653,722981.7366128972,991363.7860334164,790568.421132
2015-06-22,648053.4799348305,518214.1714491584,781324.8944531246,701208.22895
2015-06-23,606478.325938089,479493.66488929425,741347.6720369103,640322.326029
2015-06-24,631837.0643193101,507033.1871319437,767142.3888730456,643411.714061
2015-06-25,544863.2789955764,418816.35717090924,669875.7846460954,518700.9558973
2015-06-26,620994.9412423001,491038.2370907008,751136.4557957225,593299.460788
2015-06-27,814167.9246122758,679180.3924858214,945424.8383377106,831492.4641955
2015-06-28,867441.1953664246,731083.0063714221,992895.1882537187,976563.5890657
2015-06-29,656182.6940295531,530513.0753268034,782466.1554320083,639072.192193
2015-06-30,614949.3482481821,466621.1980903945,752343.0012554775,669548.425059
2015-07-01,637702.0611803253,502163.00815462164,761537.6945521004,885953.200992
2015-07-02,551609.9154586057,420054.3656117518,678138.4383249329,705642.2820965
2015-07-03,628193.47701171,490265.5638457031,764273.2759038829,772773.3939200001
2015-07-04,821481.4358374078,687158.5189920207,956161.9230521382,1018541.84294
2015-07-05,874861.3278149194,751168.0317299498,1004876.6785538815,982427.6819
2015-07-06,657504.7599577795,530281.4846190411,793087.4632357262,754949.70914
2015-07-07,613983.5580018625,487514.3099614905,734564.9418293104,654821.0515315
2015-07-08,640117.9854664535,519975.0994556085,772416.108899206,732992.130029
2015-07-09,556158.2175373067,423079.843027017,680347.6648113214,605032.4963965
2015-07-10,632657.9770731895,508590.60390633286,783206.9047505936,643986.381178
2015-07-11,825828.5377949221,697317.845291021,952808.7589125516,794984.703157
2015-07-12,879003.6834017676,747900.9000943357,1001575.8706588651,898731.936734
2015-07-13,668482.5656431832,535603.9876445067,795220.5987862372,647967.077874
2015-07-14,626379.7784213554,502668.6660264779,760679.916458731,601452.258023
2015-07-15,650239.8280262381,525389.0078877765,785900.1506600428,664505.1001790001
2015-07-16,562533.738818879,433647.8068166541,692425.3991301934,584042.727022
2015-07-17,638145.7698657457,501627.28669710876,764425.4201809773,653452.17114
2015-07-18,830256.3119048332,691104.5569115233,957013.2326447493,826353.336031
2015-07-19,882195.529898855,748400.5395163615,1006255.0091976059,894707.299378
2015-07-20,669860.840043014,542362.7007342334,797424.7435451556,685961.243972
2015-07-21,625483.5270274437,499120.89155666524,761296.2813313054,607836.498977
2015-07-22,648214.5652860508,513322.94726809143,774789.2348783012,631385.408886
2015-07-23,557428.9268360313,430623.2273198981,682796.6642592743,541511.421067
2015-07-24,630856.7220171873,503154.945749384,760555.7593613836,635244.2449785
2015-07-25,820902.3636235949,691188.8019507317,951126.3738229892,797427.520942
2015-07-26,870729.9169668112,730289.8263218382,998129.0581666806,875032.0362592
2015-07-27,656203.6147836639,530484.9341296921,796908.5888839684,652999.1942961001
2015-07-28,610331.5432522828,478492.3689052297,735536.7853062002,594977.6665523
2015-07-29,634949.743976722,493372.6004508634,765836.7398823744,625449.98155
2015-07-30,543985.5468983182,421125.6999186525,672336.7694889493,543393.592625
2015-07-31,613367.8175817616,482494.9810849334,745320.129429127,695083.4489723
2015-08-01,801961.6712399266,669359.0876802121,916013.5026580069,1044894.790061
2015-08-02,850614.0175552447,725008.3997103239,981375.3040098435,1043495.475018
2015-08-03,633308.1219898146,499247.3077187559,760161.4193936358,811119.83411
2015-08-04,586387.7153953041,471600.1030874763,717428.2780431501,726613.35811
2015-08-05,608294.6111903515,488503.7653370767,736743.709820386,724346.594
2015-08-06,517267.77518695744,394618.7419279252,657542.1741050804,583375.211759
2015-08-07,588482.9223579185,458197.9482172533,715875.672251217,663326.5180703
2015-08-08,778247.5632515443,646058.0721036043,903738.1594398485,784099.215997
2015-08-09,828505.6103911399,695287.0289218362,957963.3744546141,679410.125135
2015-08-10,595020.5095821097,464668.3610875174,729151.4586508317,785477.934216
2015-08-11,569836.1499320932,445064.71506869944,700536.6912964251,668280.357956
2015-08-12,595878.3895728659,462065.444988213,729846.0310353091,678064.7316857
2015-08-13,507042.7705126204,375815.4529522514,632479.0892122423,557859.477954
2015-08-14,583493.602639047,449151.88719380525,720120.410105766,734484.205049
2015-08-15,776882.6711693525,651347.3671129751,908144.3220618273,936339.026059
2015-08-16,830922.5055492709,703084.484100292,967744.459880922,913846.62503
2015-08-17,621970.8837144054,490385.24424897536,749778.9633910037,694747.161863
2015-08-18,581642.6256605154,453857.7038763897,712548.896827746,629475.6430527
2015-08-19,607963.0586991815,489793.0836244153,738427.208496182,653733.3600063
2015-08-20,525029.6976505552,386012.8960812928,653581.102154005,569443.704073
2015-08-21,603647.2735149272,480308.42249253124,730004.4283631447,653281.208151
2015-08-22,800273.9043759183,668444.0874671232,932199.5912428353,803270.157597
2015-08-23,857223.2403386919,734769.5521829885,987096.875992274,865755.397429
2015-08-24,647454.4951370494,521080.9250481179,782729.1945941204,681575.9899773
2015-08-25,609526.9522192905,488653.55689159106,746321.906726887,624698.33755
2015-08-26,639433.0927693326,510605.59200400684,773450.9141862779,640075.9908365
2015-08-27,564249.9673006736,420963.8459297734,696890.8145001123,548043.327354
2015-08-28,649473.9272184689,517936.908431355,779280.4991705262,635737.2322
2015-08-29,846028.3693170698,712440.7237743884,972997.737968473,876953.096934
2015-08-30,902411.1673380177,764554.3600841231,1035984.3771147437,975697.601858
2015-08-31,703063.6774882863,576143.4623696373,833905.2489661319,776152.5521897
2015-09-01,655166.0023195173,533672.6609152762,781204.6037296093,906549.992952
2015-09-02,686283.7679708435,555331.4944306783,803337.5963222538,879033.0925
2015-09-03,602641.6999839004,471133.0869021326,732072.243596412,707093.042
2015-09-04,679065.8853509775,542438.5760045365,811326.8187990382,736395.302632
2015-09-05,873103.8480989643,751714.3947408327,1007732.4191667356,1052868.394291
2015-09-06,926818.8565869544,793772.0863904944,1062756.736277477,1147642.583011
2015-09-07,717560.2510912063,596242.0216550382,843003.436166062,767382.7769737
2015-09-08,673722.0649417426,549315.9773465078,802032.4399704493,677312.236066
2015-09-09,697180.4870971779,560843.1191788731,831843.8456745822,705633.4998935
2015-09-10,613298.2621137192,472839.1268619299,740731.4154500542,577743.795026
2015-09-11,686665.4482513524,556615.4090161534,809616.5538921752,651330.167952
2015-09-12,878565.0790021664,747924.8428235624,1000670.2185743548,921524.436013
2015-09-13,930426.7820472888,795675.3612253536,1068453.0790030896,1023345.318906
2015-09-14,718388.32884825,596096.3446816413,835800.5440396591,688405.190061
2015-09-15,674476.3322692832,545195.8349066704,802159.3229651705,682134.3540295
2015-09-16,705030.8419555579,570981.0350204638,829908.5606999745,742089.667998
2015-09-17,617167.1339619007,493717.5368939592,737244.5462034583,593577.802125
2015-09-18,688343.391411225,558823.4238223212,819807.9360881429,653805.874946
2015-09-19,880424.5953041238,743944.1523361687,1015778.1378437196,935893.481059
2015-09-20,932755.4102826868,808036.237760694,1054083.1520049062,1037532.860693
2015-09-21,726268.0341025001,598768.4618806908,859417.0586390211,717725.376959
2015-09-22,681415.0605114776,559078.4640205515,810778.2901402512,641914.7389995
2015-09-23,705359.5346839515,579921.6353086062,834586.7793972872,690419.721922
2015-09-24,619721.0429594859,487960.2182690612,752148.1029340714,557321.610921
2015-09-25,697222.7074463328,561905.008446059,833923.0490539118,646083.8750635
2015-09-26,890395.5449611348,756887.2897076561,1016070.112245664,890486.060145
2015-09-27,943707.1817849096,820107.6867556234,1073068.8907099292,1018062.963565
2015-09-28,732333.9387149296,600446.1857368436,865142.4992665793,671261.0640092
2015-09-29,690526.6614061339,565423.1067170362,822356.0943955042,609130.6581453
2015-09-30,717470.594986668,579944.0459136502,839972.9583135693,711182.539054
2015-10-01,630535.7355542723,496227.21605411463,761108.9916521338,796340.858947
2015-10-02,708062.621068206,579200.4583581677,833206.5452229481,830719.387744
2015-10-03,900589.5289033062,779709.4023476313,1026238.4909504055,1179376.177625
2015-10-04,952911.7587921134,827483.709008808,1093053.0386060122,1234130.938595
2015-10-05,743678.4285606527,615638.7098685148,872347.577680178,809524.837996
2015-10-06,702820.6139530934,572779.6391249883,835220.0331385927,696169.275967
2015-10-07,726955.9232254884,600096.8441389579,857636.3471080839,720562.330573
2015-10-08,641377.0577811914,506906.2250264769,775193.6101698386,603066.030064
2015-10-09,832958.1599248527,701170.1892383881,959422.5061978666,873934.7190479999
2015-10-10,905609.6422875639,777418.6310325563,1023624.2847512673,867556.973019
2015-10-11,955447.4790819586,823289.5072845367,1080003.39068935,973329.203973
2015-10-12,737672.7945525881,603385.5725053992,870103.4726480178,721634.5721813
2015-10-13,689619.8327638012,565224.0866471821,818264.2548072428,585141.5538577
2015-10-14,712670.8887579554,575045.3930359789,841181.584862397,688198.106351
2015-10-15,621766.0082129445,487904.1695932804,753315.5710709161,577952.197162
2015-10-16,695317.9743465483,564205.3957365728,827154.723987766,693829.351874
2015-10-17,883889.9245160331,754461.0485927926,1016316.5648368581,958052.958031
2015-10-18,932634.8324843845,803550.9213158499,1066933.889698492,1071477.102879
2015-10-19,716412.3493607494,593380.7123867555,857936.8363021876,699259.488037
2015-10-20,668810.4165902259,537308.538927172,802860.3601648341,660308.361186
2015-10-21,691225.7137077742,551776.1312235947,828402.8222718529,672847.3460333
2015-10-22,601071.8368363809,482958.12004493986,720428.1145026048,547020.0469813
2015-10-23,672765.8193911351,538102.806573696,812279.6364931281,639040.6062
2015-10-24,863443.566016408,733643.3604882003,993972.4845525341,859950.710621
2015-10-25,914716.3097337597,789783.8548776512,1050230.0898909308,1018783.141953
2015-10-26,702615.8987711964,564008.5022670873,835311.7902573304,649914.352338
2015-10-27,658373.3790729886,521047.54249400535,785370.7773707838,587066.101075
2015-10-28,690325.8245771135,566962.4760840298,836918.8486620844,599388.1222552
2015-10-29,604480.3460131551,479737.6526221939,740106.6768753226,511860.0689186
2015-10-30,682657.7545339777,553750.1193667076,811412.1469839762,635875.8911987
2015-10-31,876900.1234096295,749306.2790354715,1016109.6075776207,915956.851878
2015-11-01,931602.7814041285,803122.734900484,1057096.0184510914,819250.388037
2015-11-02,773204.1699859672,644398.3324169331,902166.6781626072,762549.794932
2015-11-03,910173.3600930113,781327.0696481385,1047023.8998547889,1033439.132986
2015-11-04,711613.6731830004,582087.8379627066,837475.0987515132,855494.43996
2015-11-05,625741.768759975,495848.94085372344,757953.1302065661,649662.670907
2015-11-06,702674.9290644716,581188.1644473369,835685.7324487144,671145.788057
2015-11-07,897934.3768127939,766216.7099654162,1021932.6289478521,929723.344157
2015-11-08,953089.8870296164,826157.3352573753,1094011.8293479083,1077361.9559685
2015-11-09,744572.9660038417,609369.2144383829,874501.9008064818,683644.901987
2015-11-10,703176.2616235322,557566.44698167,828150.5226550498,623529.1790699
2015-11-11,729111.062672576,601656.9195785273,860001.992660882,689746.212316
2015-11-12,641263.8376687481,521238.31353065046,772109.2020437962,506937.6640027
2015-11-13,715914.536109971,591917.386873281,847694.9041850693,626674.025055
2015-11-14,908735.8390662747,778795.7980339167,1044015.8435130494,867597.332909
2015-11-15,961205.3732303564,835889.2905016543,1086499.3049605894,1056159.462651
2015-11-16,752494.4649879057,619836.1472097583,874635.6945873981,716508.7092175
2015-11-17,705828.7651861855,572424.2667496694,834094.0942195468,618919.988059
2015-11-18,731353.8949368625,601533.492193836,862132.537441797,683954.18795
2015-11-19,642759.2528845894,514669.0001267176,762607.3246778406,560452.567301
2015-11-20,714918.4850918732,578674.768985689,846177.1140040738,665619.668251
2015-11-21,905867.05258566,774127.8452944043,1034516.2341751627,863726.8816559
2015-11-22,956982.0329833657,825943.4691239217,1086427.1236744737,1015844.2849005
2015-11-23,745490.6312997969,620996.7872885896,880313.7839691461,696685.460932
2015-11-24,703469.3164779212,568387.3709852138,828252.1854706457,612710.200935
2015-11-25,730239.2160924568,602145.915585999,856929.6331679203,658917.83013
2015-11-26,643467.6854215565,515375.52615291654,777303.9286598944,530358.330027
2015-11-27,718815.9394379643,575238.5696339566,848562.6447644945,645087.0350447
2015-11-28,912813.1638808452,783667.6048151457,1042827.5025842272,850596.003884
2015-11-29,967744.1792710407,847067.8098341166,1100284.540550092,1070619.802932
2015-11-30,760750.2511524493,640574.2493486403,887367.6769409523,762036.1239965
2015-12-01,721216.5841455136,590922.7763951983,850555.3502890286,857620.9426407
2015-12-02,751926.3108473764,619240.2997090275,886630.648391612,867269.5758400001
2015-12-03,673440.0732633625,552930.489178924,810062.9229724294,676883.031992
2015-12-04,754493.927613759,620775.2950171466,886569.3986797236,749354.1319635
2015-12-05,955157.5196702062,822872.7985537956,1085396.1827842176,966202.367876
2015-12-06,1016775.138314803,885207.8592502739,1140635.144760322,1143119.31945
2015-12-07,812260.9791939915,684882.8462732079,941412.8617528958,822334.708983
2015-12-08,778180.8265803043,637381.0379055782,912149.7008976127,712569.16983
2015-12-09,815124.9152905144,687524.6899783963,950361.0436356243,747893.782087
2015-12-10,738769.6213325865,603300.2541046512,872490.2023519165,657427.1785246
2015-12-11,823968.1314228261,697925.3813566657,956019.5106723653,708392.807819
2015-12-12,1027924.3754361053,895619.4204561628,1160333.0784527396,915667.884291
2015-12-13,1091808.1040153832,964439.382032401,1226668.449531603,1059425.4213405
2015-12-14,893966.4298575914,762761.2653474764,1030264.9744459648,811613.7221567
2015-12-15,862188.1314968895,736147.4789798955,989085.813496277,779809.953397
2015-12-16,895303.6468221813,769139.2601822618,1024420.9773371984,859930.249129
2015-12-17,816217.8968302803,685628.1923224558,946843.1845188478,809809.748717
2015-12-18,899272.0121495564,768886.5848996282,1036407.4671436404,893569.902701
2015-12-19,1098272.7105161913,965509.0036871574,1227229.776980274,1095523.5178683
2015-12-20,1156003.4055222678,1023520.833851487,1285140.6407927922,1175416.9636673
2015-12-21,949373.588096482,816944.2266755059,1076402.5455549518,1072887.476889
2015-12-22,910347.2934636932,780265.5214124727,1035272.9440432928,1141861.90926
2015-12-23,938728.4878535162,805232.1025301113,1069617.394480082,1196146.056374
2015-12-24,852387.9690309144,732565.4132293587,987323.9132677112,1083680.315238
2015-12-26,1113676.814812543,978928.5471884294,1245474.7706765386,946725.190766
2015-12-27,1160408.8870557484,1033735.838382219,1288955.7348972445,837714.129168
2015-12-28,940788.138866554,813694.0235889672,1074205.1121831792,789684.9127821
2015-12-29,890874.3333731368,764490.8108296203,1023671.4010693235,870762.025758
2015-12-30,905310.6976533108,771444.8117614083,1030245.7475187163,1030043.735764
2015-12-31,808542.2501522588,671585.690004532,937424.6549795445,964641.5415009999
2016-01-01,208127.83848581836,76960.0126156901,335877.4101414983,16433.394
2016-01-02,1052502.30585964,918529.9549042713,1176097.4487184633,1066677.424862
2016-01-03,1092028.643985013,959225.5862519656,1218328.6704246043,1226735.719895
2016-01-04,868048.0900222564,736283.6817712218,990824.1421040549,955956.875097
2016-01-05,808934.8772513237,672802.9716147647,944394.4673269368,835320.439089
2016-01-06,818456.7044063605,692860.3727022377,943835.5654516274,821685.655923
2016-01-07,717128.9760558305,587076.3530235527,843571.0759059223,653504.3669428
2016-01-08,779920.0764855797,641668.452276227,902972.7852980108,713608.3341557
2016-01-09,960114.7318233089,832988.9322086058,1086449.7997350923,989209.458148
2016-01-10,1001072.1904224572,869593.9332197318,1137057.3601503605,1094693.83696
2016-01-11,776973.1140670141,654830.3671401748,908279.1636983372,705495.240963
2016-01-12,721145.2767928556,592899.2355671546,850402.8057592883,647058.461085
2016-01-13,738809.0606918994,612992.8648628064,863881.5260922335,660045.317135
2016-01-14,645430.4010402769,510024.71168722794,769279.1069735829,561972.62307
2016-01-15,710988.6534828597,577895.3872996042,840351.1850663638,671027.100027
2016-01-16,897474.6962866464,765806.2923567351,1021028.0915618333,959827.146436
2016-01-17,945004.0025292822,819060.1809964161,1077070.8589211132,1057997.343303
2016-01-18,730852.0162478996,603008.1051619003,867519.5697329526,709784.229951
2016-01-19,681698.2709220828,558055.7356803234,817353.591171521,630929.75099
2016-01-20,702516.6212622118,575210.7208655936,827870.8973906183,738744.013045
2016-01-21,619017.5097557002,492598.4453659116,752193.6270896053,552820.7690359
2016-01-22,698047.0993471252,565159.1373022477,813875.3381989298,648431.428037
2016-01-23,889558.6408228435,758789.5545772956,1019251.1274760723,906754.833923
2016-01-24,941436.8537595645,812367.9862764506,1071907.0868428184,980927.7570135
2016-01-25,727664.45544775,593213.1887107266,855014.6264203918,658090.687097
2016-01-26,681709.8655359047,554106.894824751,809207.6259002392,609465.787904
2016-01-27,712904.8789306879,586777.6643442771,848467.6395612085,647254.67807
2016-01-28,626975.0976402548,499372.4074397687,751701.8847227275,533709.8489592
2016-01-29,702628.6039642985,564728.6759351542,839262.7410955057,660492.758086
2016-01-30,893824.6340582655,772969.3353452854,1014473.592395633,969938.376831
2016-01-31,944724.3373891724,809953.8391767673,1068987.4574886425,1093211.2294
2016-02-01,728739.5597973355,598260.6930594902,864257.7073815877,872063.3148838
2016-02-02,678870.3771764908,544105.7133815374,812288.6415667034,765233.207779
2016-02-03,706815.4517854997,568553.1439512915,830914.3441025869,772360.939004
2016-02-04,615270.8822004008,486863.8538338911,737189.4761208923,650328.166941
2016-02-05,685800.9043571523,563048.1082839692,821124.3463656465,768586.5079877
2016-02-06,874122.5756061124,744648.8053202789,1004247.3238393706,941954.07605
2016-02-07,922286.3803609196,789464.3404377842,1064269.1217986713,697791.630994
2016-02-08,759611.1059187922,639117.3138552094,884578.3120804502,636542.677274
2016-02-09,707717.2631747839,586555.217205348,830852.0511522734,746939.64016
2016-02-10,674991.5609863014,541948.5849973811,803897.6587652822,790988.713851
2016-02-11,581215.1111951026,446897.0294251223,709431.4116306192,646376.371075
